,EGF,Eotaxin,FGF-2,FLT3L,FKN,GCSF,GM-CSF,GRO,IFNα2,IFNγ,IL1α,IL1β,IL1Ra/Ra2,IL2,IL3,IL4,IL5,IL6,IL7,IL8,IL9,IL10,IL12-P40,IL12-P70,IL13,IL15,IP10,MCP1,MCP3,MDC,MIP1α,MIP1β,sCD40-L,TGFα,TNFα,TNFβ,VEGF
IL1α,0.3579089828563684,0.478972033912297,0.40548385291846034,0.442160253810167,0.36050562521586704,0.4709671824655853,0.40553079583449414,0.3940945484386735,0.39226076672638166,0.4528037138969015,0.0,0.4002480911701725,0.3689911719097169,0.36584994402612714,0.38779888003509355,0.43324801704669635,0.42129931910983776,0.43823849511119595,0.41522862810826655,0.1203013974899178,0.4247008240519906,0.3744105314343633,0.34473008460440085,0.49624173820382755,0.484493893257221,0.362857384520903,0.26021258020072635,0.40243804006856543,0.37898646079924275,0.3854957920629476,0.43257776552687965,0.30541814922757704,0.39776420393272205,0.47620562014159673,0.44298293413249545,0.4111357916204072,0.42671799682216616
IL1β,0.4577681285606752,0.4588135684814043,0.21857395352597603,0.3408854243522349,0.1765098835368965,0.5035240076862163,0.3405137844101356,0.4930643509213718,0.2779875607983221,0.3780733930898391,0.4002480911701725,0.0,0.29648107226186626,0.16237662625135757,0.2930966623644009,0.3040616111291202,0.23776601435165456,0.41081992635120146,0.22761654894245686,0.45289814672870665,0.2611237567592244,0.24165595922786215,0.18004798873294775,0.47974808802084046,0.45122126228341347,0.1303727193003552,0.5127209388349526,0.4662830159657521,0.30239228764821213,0.5642088335238366,0.45822035890782264,0.18824553159149265,0.5817354631172629,0.40003816523217434,0.3508347137781169,0.24680230393294655,0.374725714396703
IL1Ra/Ra2,0.46406664406036746,0.5073148715950119,0.19301065837214443,0.4063310820696444,0.2774728780200543,0.39937942633531515,0.35146575419037174,0.4847519754989869,0.21282763406601873,0.3740251273301976,0.3689911719097169,0.29648107226186626,0.0,0.18366415207184972,0.3627179434603829,0.15769242370754522,0.13669888072111763,0.4102131035634486,0.27652415087749943,0.43905431280025675,0.38317996389320724,0.275701726416388,0.19535967606659382,0.4814308787790491,0.18923228816026694,0.2218146741639394,0.4528466573443355,0.4498265682088632,0.17341192878970751,0.5361302375111702,0.4938272989958556,0.3076132098266767,0.468476848926748,0.426725056630329,0.4334912747604596,0.10757416770045292,0.2810862956165768
IL2,0.39502998948649515,0.4259398989830405,0.1330496510265285,0.26592606506518557,0.12339877524054732,0.4831093936754976,0.21603156510418614,0.41567308507103096,0.12704295271353866,0.24125703823521277,0.36584994402612714,0.16237662625135757,0.18366415207184972,0.0,0.24605135877533468,0.16723648329627622,0.0990473743623041,0.38908960493911265,0.16790931759559352,0.4706702815271837,0.23074293929786605,0.1843295422383437,0.04040679482284265,0.45523125381423,0.401908252721559,0.04876857616127933,0.5088239514320413,0.44025245000846286,0.1770149610686792,0.5238583173069297,0.46290061346276035,0.25643659136271657,0.5337312920391023,0.32633751749696094,0.32834117313029487,0.10921649178071541,0.2708331576903935
IL3,0.3783489862242836,0.39033219303501526,0.34031451826006165,0.31485183711323883,0.2909903411709196,0.49144875673857613,0.39232924570461475,0.408642220812411,0.35370778445586104,0.3851109714790623,0.38779888003509355,0.2930966623644009,0.3627179434603829,0.24605135877533468,0.0,0.3238889170373027,0.2863386344835407,0.4241378735938558,0.2889841558318612,0.43227103510127407,0.2461262643322027,0.3119247225915933,0.2811569143590797,0.4887494664567934,0.4495697044079032,0.23066261243438402,0.4986030771645514,0.40626095458964184,0.36003000499176774,0.566975383472128,0.45195170987996636,0.37978973485470796,0.552943408004036,0.3319053772225205,0.3419099080406197,0.31854023470309645,0.4333330730201641
IL4,0.3822688705669274,0.38851813339412544,0.1791031951795395,0.27267743745816037,0.3188307957983164,0.4914521121364155,0.39816013097513636,0.4004031584572367,0.2555231538132302,0.2991626429705263,0.43324801704669635,0.3040616111291202,0.15769242370754522,0.16723648329627622,0.3238889170373027,0.0,0.04616739511180801,0.3892360409346757,0.24869052296266325,0.4594491645759999,0.31507710180971615,0.3020917834133882,0.22247394906536722,0.4768342283173451,0.3775117633610001,0.21980890125503266,0.5161988918551919,0.41169827182055263,0.16178660676591822,0.5498563707462083,0.46832162522462056,0.35505220077218547,0.4989632778718327,0.2826857695120381,0.30300429076170327,0.056725380938272396,0.2605365398558148
IL5,0.37379958337175584,0.3803056463331442,0.14721767689994003,0.25543086738143317,0.26329297765943765,0.5005437580576078,0.3683210330608936,0.41362449259680534,0.23044696533122927,0.27677434077603313,0.42129931910983776,0.23776601435165456,0.13669888072111763,0.0990473743623041,0.2863386344835407,0.04616739511180801,0.0,0.3840985362323739,0.1927129085415007,0.4695239563519485,0.24723807072784226,0.2468833949903726,0.16413334663697904,0.4639136527134146,0.3730278453613265,0.13667229316304785,0.5281278274781329,0.40681724309148753,0.17155904442099462,0.5625024105162705,0.46221631647813,0.3192529809429977,0.5277776588475047,0.2887540683980667,0.28329765833502335,0.03305757947701493,0.24652694016413967
IL6,0.23806882698758408,0.2249249617939743,0.36550089129941976,0.26070743002241026,0.4298656417341795,0.251175691022188,0.4543823206782652,0.3247375421747103,0.4588337751292518,0.26819882094566966,0.43823849511119595,0.41081992635120146,0.4102131035634486,0.38908960493911265,0.4241378735938558,0.3892360409346757,0.3840985362323739,0.0,0.44587703545206353,0.31710045490654665,0.4464253747470816,0.30880626918606197,0.4481544870143287,0.21505642604227126,0.4194837326688452,0.4065119053021664,0.41213338857661475,0.19328090081749455,0.34650381570775923,0.4575714923223425,0.43010957431753,0.36674444296470365,0.44836896522625275,0.24686502950855,0.20185484314524216,0.4396272477213258,0.40664319183164327
IL7,0.44409037023642817,0.45075008613018813,0.223226504727627,0.3387331543978896,0.21610303973915262,0.5007900143110712,0.37397492128721344,0.47930837855647856,0.28447907602548317,0.3409850710302912,0.41522862810826655,0.22761654894245686,0.27652415087749943,0.16790931759559352,0.2889841558318612,0.24869052296266325,0.1927129085415007,0.44587703545206353,0.0,0.4867170261003266,0.2545227851312223,0.2704727482186679,0.19738063491959962,0.466780610050739,0.38161372078566447,0.15827535343220522,0.5403794210443572,0.46129778527120435,0.28034668843961563,0.570696595875176,0.4672980396246442,0.33716425091065405,0.5603643142260546,0.37981633742737075,0.37953251551519546,0.20906674774491996,0.27793673261857355
IL8,0.19822586908953715,0.29475574535608834,0.45345577937462256,0.3372430653588178,0.4929022861473887,0.4479520373190603,0.4688393944957325,0.2828849942831074,0.48834555789086376,0.37879810612188614,0.1203013974899178,0.45289814672870665,0.43905431280025675,0.4706702815271837,0.43227103510127407,0.4594491645759999,0.4695239563519485,0.31710045490654665,0.4867170261003266,0.0,0.46974043066899507,0.44659573226059196,0.48086124511672385,0.505341112611789,0.4692382567994622,0.4882867190278194,0.2079081234152983,0.2109717626544385,0.40260759319672323,0.3170566654812226,0.3843367604226306,0.3226237453465344,0.3559576491509604,0.33221694700930027,0.2820805713430885,0.5093505964910983,0.4504117866532825
IL9,0.3442849405894551,0.3369312734078547,0.3350753725257981,0.2705555281473564,0.2943081543955476,0.4953387534030979,0.3674589128605182,0.37146834207079793,0.3431431479693355,0.34976025752319534,0.4247008240519906,0.2611237567592244,0.38317996389320724,0.23074293929786605,0.2461262643322027,0.31507710180971615,0.24723807072784226,0.4464253747470816,0.2545227851312223,0.46974043066899507,0.0,0.2787662192030653,0.28184021968467293,0.4800385397103741,0.459621657849406,0.20222823461763217,0.5068795735771471,0.3014143623384768,0.3679424268609415,0.5417577937136063,0.38548550346053934,0.3741768261155185,0.537543954381514,0.33393840165084476,0.29369036909045687,0.3321215776262415,0.38928813573966264
IL10,0.38825128149553034,0.4485679316948906,0.20601259803813915,0.3608179894062582,0.1741018765555452,0.3433745688770692,0.3426275377175445,0.4329992680716507,0.2770996546675754,0.36018664786569055,0.3744105314343633,0.24165595922786215,0.275701726416388,0.1843295422383437,0.3119247225915933,0.3020917834133882,0.2468833949903726,0.30880626918606197,0.2704727482186679,0.44659573226059196,0.2787662192030653,0.0,0.20451038777641672,0.3924383885968351,0.45563458632830883,0.13973852981200735,0.3829497455207941,0.35702000236074327,0.21572603098683174,0.5270225893799871,0.4572200489922309,0.29913354537591474,0.5223977097946405,0.3661310122310251,0.364659346710281,0.2549821367285877,0.35116903048720416
IL12-P40,0.4596836837908663,0.4888732508185571,0.17310877693669718,0.3628990902142592,0.12135946136278492,0.48714736910053175,0.16497440494268373,0.4983541197974456,0.059253724992704926,0.33641679974572214,0.34473008460440085,0.18004798873294775,0.19535967606659382,0.04040679482284265,0.2811569143590797,0.22247394906536722,0.16413334663697904,0.4481544870143287,0.19738063491959962,0.48086124511672385,0.28184021968467293,0.20451038777641672,0.0,0.46991002369930684,0.42934307471381294,0.07937411689069823,0.49373151075841765,0.4897938331084154,0.20485956246327253,0.538328967632866,0.47286623719230975,0.2722924737513698,0.5195941478045286,0.4284928634507942,0.41608032401322803,0.14361690395357318,0.31017372625064765
IL12-P70,0.45097341620857667,0.49865203695939214,0.4377878176104189,0.4874084073223948,0.4632535621492713,0.5017906768200733,0.46491406816174596,0.4488383660784705,0.4739975994167357,0.43063822567810145,0.49624173820382755,0.47974808802084046,0.4814308787790491,0.45523125381423,0.4887494664567934,0.4768342283173451,0.4639136527134146,0.21505642604227126,0.466780610050739,0.505341112611789,0.4800385397103741,0.3924383885968351,0.46991002369930684,0.0,0.48663505273676977,0.45178231976223976,0.5124265150688991,0.500141655844541,0.4749174211195979,0.473924984416975,0.50223244330816,0.47070997520669455,0.4182402068670241,0.49089735912394244,0.4929654730863956,0.4712732520524173,0.4583685039850189
IL13,0.4014279398114688,0.3932252482808812,0.41298225011046497,0.3868938025716965,0.45234913974025764,0.5045363749093835,0.4454864926079201,0.4287441196952545,0.4100913927330782,0.37964931593091267,0.484493893257221,0.45122126228341347,0.18923228816026694,0.401908252721559,0.4495697044079032,0.3775117633610001,0.3730278453613265,0.4194837326688452,0.38161372078566447,0.4692382567994622,0.459621657849406,0.45563458632830883,0.42934307471381294,0.48663505273676977,0.0,0.4188687682025982,0.5033818475238544,0.44015200903519547,0.42368370010567724,0.5061054504410212,0.4898478880126134,0.4655632162125771,0.48673413229310525,0.40399211976767846,0.3932992349625204,0.38315388601604916,0.3766651866666431
IL15,0.4319164206027184,0.44940267562679864,0.1545077192083793,0.29489160767016354,0.10414546094371113,0.46746413530648784,0.28663913113289696,0.46670272158335563,0.20612599989128266,0.3177811672582573,0.362857384520903,0.1303727193003552,0.2218146741639394,0.04876857616127933,0.23066261243438402,0.21980890125503266,0.13667229316304785,0.4065119053021664,0.15827535343220522,0.4882867190278194,0.20222823461763217,0.13973852981200735,0.07937411689069823,0.45178231976223976,0.4188687682025982,0.0,0.5118866842092894,0.44928015510686836,0.2104517954138725,0.5735280780935048,0.47309833547046803,0.26493786348632137,0.5779828921679103,0.35829109669013737,0.3605031243799154,0.14417006488645184,0.32352266581306777
IP10,0.329027861070614,0.4520811983955461,0.4831101978491389,0.46964122387512963,0.4935544587787184,0.41321453010895115,0.4599828785153742,0.3258378001752009,0.4824101445352078,0.46529788517744824,0.26021258020072635,0.5127209388349526,0.4528466573443355,0.5088239514320413,0.4986030771645514,0.5161988918551919,0.5281278274781329,0.41213338857661475,0.5403794210443572,0.2079081234152983,0.5068795735771471,0.3829497455207941,0.49373151075841765,0.5124265150688991,0.5033818475238544,0.5118866842092894,0.0,0.2670593464114566,0.41495178941316446,0.2935312205091251,0.41009075148061097,0.348898254050914,0.32133291690783256,0.45212873400916986,0.43246750427868735,0.533814254815002,0.4635757153827483
MCP1,0.1450317905247714,0.14990819408402284,0.45715827586078905,0.23367904057374117,0.4955387474039684,0.2652344057662138,0.4535764482801997,0.23413621818736768,0.4831350301407442,0.31965045601335684,0.40243804006856543,0.4662830159657521,0.4498265682088632,0.44025245000846286,0.40626095458964184,0.41169827182055263,0.40681724309148753,0.19328090081749455,0.46129778527120435,0.2109717626544385,0.3014143623384768,0.35702000236074327,0.4897938331084154,0.500141655844541,0.44015200903519547,0.44928015510686836,0.2670593464114566,0.0,0.35749332719532423,0.38281331975360755,0.367295305282041,0.41679940642763813,0.41027440840394297,0.20200244123389172,0.15376075544998935,0.5059052648888485,0.4556026505199181
MCP3,0.4202541835177479,0.4776224891192867,0.16147444306493514,0.3817526886718682,0.23297491290054156,0.3225841903598935,0.3305261585850115,0.4408073361115964,0.2414915941633251,0.31681859210382335,0.37898646079924275,0.30239228764821213,0.17341192878970751,0.1770149610686792,0.36003000499176774,0.16178660676591822,0.17155904442099462,0.34650381570775923,0.28034668843961563,0.40260759319672323,0.3679424268609415,0.21572603098683174,0.20485956246327253,0.4749174211195979,0.42368370010567724,0.2104517954138725,0.41495178941316446,0.35749332719532423,0.0,0.4425677440704931,0.46694085061982604,0.2903290395881256,0.4521406582738676,0.3886107835273857,0.39914993894842005,0.13887658767893413,0.29558205312734465
MDC,0.3267046635308173,0.42938374206694996,0.5169435201296508,0.46582691320511804,0.534468632236381,0.5262870223007836,0.3904288434188369,0.29245585890332004,0.5170496060724477,0.33675445495842565,0.3854957920629476,0.5642088335238366,0.5361302375111702,0.5238583173069297,0.566975383472128,0.5498563707462083,0.5625024105162705,0.4575714923223425,0.570696595875176,0.3170566654812226,0.5417577937136063,0.5270225893799871,0.538328967632866,0.473924984416975,0.5061054504410212,0.5735280780935048,0.2935312205091251,0.38281331975360755,0.4425677440704931,0.0,0.37183715753599045,0.4382352653694669,0.21315720537306188,0.4817945123118428,0.4603299034888814,0.5654729804607264,0.3983730364908259
MIP1α,0.34199504137379033,0.3816608893819415,0.4506613188897177,0.387241519987076,0.48696624891384155,0.48904997034090364,0.43491375755085565,0.3549186993441253,0.48071370564804405,0.4034774946479017,0.43257776552687965,0.45822035890782264,0.4938272989958556,0.46290061346276035,0.45195170987996636,0.46832162522462056,0.46221631647813,0.43010957431753,0.4672980396246442,0.3843367604226306,0.38548550346053934,0.4572200489922309,0.47286623719230975,0.50223244330816,0.4898478880126134,0.47309833547046803,0.41009075148061097,0.367295305282041,0.46694085061982604,0.37183715753599045,0.0,0.43386447174297166,0.39880762908213035,0.39987725408508723,0.37123502588940716,0.49911468617809374,0.4165917035816589
MIP1β,0.42436828167337615,0.4807872749013671,0.22998395781836284,0.3970817214887237,0.23995388476374124,0.46799417115467745,0.37936571295938515,0.43471415741159725,0.32179867070614865,0.3870420769096445,0.30541814922757704,0.18824553159149265,0.3076132098266767,0.25643659136271657,0.37978973485470796,0.35505220077218547,0.3192529809429977,0.36674444296470365,0.33716425091065405,0.3226237453465344,0.3741768261155185,0.29913354537591474,0.2722924737513698,0.47070997520669455,0.4655632162125771,0.26493786348632137,0.348898254050914,0.41679940642763813,0.2903290395881256,0.4382352653694669,0.43386447174297166,0.0,0.4606987674576844,0.439217336784843,0.34514268289859235,0.3107457975397554,0.36551006693020455
sCD40-L,0.3047705204567626,0.43600354885411047,0.5241094408773495,0.4848114390587608,0.5579340997380222,0.5147904676560829,0.4214937718272506,0.2321393687409421,0.44442238493249914,0.4605511431454601,0.39776420393272205,0.5817354631172629,0.468476848926748,0.5337312920391023,0.552943408004036,0.4989632778718327,0.5277776588475047,0.44836896522625275,0.5603643142260546,0.3559576491509604,0.537543954381514,0.5223977097946405,0.5195941478045286,0.4182402068670241,0.48673413229310525,0.5779828921679103,0.32133291690783256,0.41027440840394297,0.4521406582738676,0.21315720537306188,0.39880762908213035,0.4606987674576844,0.0,0.45222961224758695,0.47756384604814717,0.5251111162615862,0.42554507599617264
TGFα,0.1417442914623998,0.15206914060735577,0.3745109552351207,0.09776527450586742,0.46131474734863387,0.4420397500898694,0.45706132271683486,0.12306885673844409,0.4403467740499435,0.2626485935038275,0.47620562014159673,0.40003816523217434,0.426725056630329,0.32633751749696094,0.3319053772225205,0.2826857695120381,0.2887540683980667,0.24686502950855,0.37981633742737075,0.33221694700930027,0.33393840165084476,0.3661310122310251,0.4284928634507942,0.49089735912394244,0.40399211976767846,0.35829109669013737,0.45212873400916986,0.20200244123389172,0.3886107835273857,0.4817945123118428,0.39987725408508723,0.439217336784843,0.45222961224758695,0.0,0.08193644241330006,0.40447730279780625,0.4038757496518547
TNFα,0.08902540617011012,0.06785770047941647,0.34859055487501056,0.11129748674595008,0.44144101751125503,0.4773137551826267,0.4524337652154239,0.19203776470521755,0.43268378809330876,0.22736254298155423,0.44298293413249545,0.3508347137781169,0.4334912747604596,0.32834117313029487,0.3419099080406197,0.30300429076170327,0.28329765833502335,0.20185484314524216,0.37953251551519546,0.2820805713430885,0.29369036909045687,0.364659346710281,0.41608032401322803,0.4929654730863956,0.3932992349625204,0.3605031243799154,0.43246750427868735,0.15376075544998935,0.39914993894842005,0.4603299034888814,0.37123502588940716,0.34514268289859235,0.47756384604814717,0.08193644241330006,0.0,0.4054238926329843,0.39198512960733556
TNFβ,0.4842206139846882,0.4905288006020246,0.13408027718945337,0.3567519812651382,0.23908156766945787,0.4958305316515348,0.36055551650639317,0.5154105826800268,0.2088756576891055,0.3278392831216451,0.4111357916204072,0.24680230393294655,0.10757416770045292,0.10921649178071541,0.31854023470309645,0.056725380938272396,0.03305757947701493,0.4396272477213258,0.20906674774491996,0.5093505964910983,0.3321215776262415,0.2549821367285877,0.14361690395357318,0.4712732520524173,0.38315388601604916,0.14417006488645184,0.533814254815002,0.5059052648888485,0.13887658767893413,0.5654729804607264,0.49911468617809374,0.3107457975397554,0.5251111162615862,0.40447730279780625,0.4054238926329843,0.0,0.24970663286469647
VEGF,0.40484775908633325,0.46028050412911825,0.21252889188501156,0.33891796171027866,0.34263920430578615,0.5015582842458104,0.3946736671770448,0.4211401274556972,0.3081213081118581,0.17148268573411263,0.42671799682216616,0.374725714396703,0.2810862956165768,0.2708331576903935,0.4333330730201641,0.2605365398558148,0.24652694016413967,0.40664319183164327,0.27793673261857355,0.4504117866532825,0.38928813573966264,0.35116903048720416,0.31017372625064765,0.4583685039850189,0.3766651866666431,0.32352266581306777,0.4635757153827483,0.4556026505199181,0.29558205312734465,0.3983730364908259,0.4165917035816589,0.36551006693020455,0.42554507599617264,0.4038757496518547,0.39198512960733556,0.24970663286469647,0.0
